2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,class
777.5551319896953,345.90211300080404,746.1898677188849,332.37764125100506,723.7449997085802,323.45724499049936,737.2694714583791,354.8225092613098,701.3001316982754,350.2184337720165,678.8552636879707,350.2184337720165,660.7267164488785,350.2184337720165,732.6653959690859,372.9510565004021,692.3797354377697,363.7429055218155,665.3307919381717,363.7429055218155,642.5981692097862,359.42658475060307,728.3490751978734,386.475528250201,696.6960562089821,381.8714527609077,669.6471127093841,377.26737727161446,647.2022446990794,377.26737727161446,732.6653959690859,404.3163207712125,705.6164524694879,399.7122452819192,687.7756599484765,395.3959245107068,665.3307919381717,390.7918490214135,1
775.2913272086275,346.63978109948283,746.6397810994828,334.2854447037966,726.1368398470673,326.1368398470674,742.4340495605258,358.9941174951691,705.6338985946519,350.58265441725507,685.1309573422363,350.58265441725507,668.5708894075931,350.84551263843986,738.2283180215687,375.29132720862754,697.4852937379226,363.19984903412615,672.7766209465501,363.19984903412615,648.3308063763625,362.9369908129413,734.2854447037965,387.64566360431377,701.4281670556949,379.49705874758456,676.7194942643223,375.5541854298124,656.2165530119069,375.5541854298124,734.2854447037965,400.2628582211848,709.5767719124241,396.0571266822278,693.2795621989656,395.79426846104303,672.7766209465501,387.9085218254986,1
768.2816034803495,340.63712944946144,736.5632069606991,327.251384129242,713.8656388090225,317.9395612977849,731.9072955449705,349.94895228091843,691.168070657346,340.92812391294444,668.4705025056695,340.92812391294444,650.1378513062384,345.29304086518994,727.251384129242,368.2816034803495,682.147242289372,358.9697806488924,654.7937627219669,358.9697806488924,627.4402831545619,354.60486369664693,722.8864671769965,386.3232602162975,686.5121592416175,377.30243184832347,659.1586796742124,372.64652043259497,636.4611115225359,372.64652043259497,722.8864671769965,400.0,699.897904561837,395.3440885842715,677.4913308736435,395.3440885842715,654.7937627219669,386.3232602162975,1
771.3306055076924,346.3435185648555,742.6612110153849,334.24450804516607,722.1454975254767,325.8278050749474,738.4528595302754,358.7055510523643,701.3667620677492,350.5518700499649,681.1140705456603,350.5518700499649,664.5436865730422,350.5518700499649,730.299178527876,371.3306055076924,693.4761030331691,362.9139025374736,668.7520380581516,362.9139025374736,644.027973083134,362.9139025374736,730.299178527876,387.6379675124912,697.4214325504591,379.4842865100918,668.7520380581516,379.2212645422725,652.1816540855334,375.27593502498246,730.299178527876,400.0,705.5751135528585,395.7916485148906,689.2677515480598,395.7916485148906,668.7520380581516,387.6379675124912,1
771.3484538908554,346.63978109948283,742.6969077817106,334.2854447037966,722.1939665292952,325.8739816258825,738.4911762427536,358.7312592739843,701.6910252768797,350.58265441725507,681.1880840244642,350.58265441725507,660.6851427720487,350.58265441725507,730.3425713860244,371.34845389085535,693.2795621989657,362.9369908129413,668.8337476287779,362.9369908129413,644.1250748374055,362.9369908129413,730.3425713860244,387.64566360431377,697.4852937379227,379.49705874758456,672.7766209465501,379.49705874758456,652.2736796941347,379.2342005263997,730.3425713860244,400.0,705.6338985946519,396.0571266822278,689.3366888811934,395.794268461043,668.8337476287779,391.588536922086,1
772.951056500402,341.2980375115108,745.9021130008041,328.0613204797926,723.4572449904994,318.853169501206,736.9817167402983,354.82250926130973,696.6960562089822,345.90211300080404,674.2511881986775,345.90211300080404,651.8063201883728,345.90211300080404,728.0613204797926,372.951056500402,687.4879052303957,363.7429055218155,660.7267164488785,363.7429055218155,633.6777729492806,359.426584750603,727.7735657617118,386.475528250201,692.091980719689,381.8714527609077,665.0430372200909,377.55513198969527,642.5981692097862,377.55513198969527,728.0613204797926,404.3163207712124,701.0123769801946,400.0,683.1715844591832,395.6836792287876,660.7267164488785,391.0796037394943,1
777.1362055982729,341.24873084113176,745.5899576262698,327.6462202476992,723.015578343552,318.3849364394047,736.6180889369846,354.5618263155551,696.0999722756961,345.5899576262698,673.5255929929783,345.5899576262698,650.9512137102604,349.93118441140786,727.6462202476993,372.7949788131349,686.8386884674017,363.5336950048404,659.9230823995457,363.8231101238496,632.7180612126806,359.19246821970233,727.35680512869,386.3974894065674,691.4693303715488,381.7668475024202,664.2643091846837,377.4256207172821,641.6899299019659,377.4256207172821,727.6462202476993,404.6306419041472,700.4411990608342,400.0,682.4974616822635,400.0,659.9230823995457,391.0281313107147,1
772.7949788131349,341.24873084113176,745.5899576262698,327.6462202476992,723.015578343552,318.3849364394047,736.6180889369846,354.5618263155551,696.0999722756961,345.5899576262698,673.5255929929783,345.879372745279,650.9512137102604,350.2205995304171,727.6462202476993,372.7949788131349,686.8386884674017,363.8231101238496,659.9230823995457,363.8231101238496,632.7180612126806,363.5336950048404,727.6462202476993,390.7387161917055,691.4693303715488,381.7668475024202,659.9230823995457,381.7668475024202,641.6899299019659,377.4256207172821,727.6462202476993,404.6306419041472,700.4411990608342,400.0,682.4974616822635,400.0,659.9230823995457,395.3693580958527,1
772.9369953216162,341.5554260668946,741.5554260668946,328.0239237277027,723.4174548462756,319.0988902699379,732.6303926091298,355.0869284060865,696.3544501678919,350.1925552195703,673.8979143709352,350.4804595246595,651.4413785739783,350.4804595246595,728.0239237277027,372.9369953216162,687.429416710127,364.0119618638514,656.3357517604946,364.0119618638514,633.5913116584486,364.0119618638514,728.0239237277027,390.787062237146,687.7173210152162,382.1499330844703,660.6543163368324,381.8620287793811,638.1977805398757,381.8620287793811,728.0239237277027,404.6064688814271,700.9609190493189,404.31856457633785,683.1108521337892,400.0,660.6543163368324,395.393531118573,1
773.2248996267055,341.5554260668946,741.8433303719838,328.0239237277027,719.3867945750271,318.81098596484867,732.9182969142189,355.0869284060865,696.6423544729811,350.4804595246595,674.1858186760244,350.4804595246595,651.7292828790676,350.4804595246595,728.3118280327919,372.9369953216162,687.7173210152163,364.0119618638514,660.6543163368325,368.3305264401892,633.879215963538,364.0119618638514,728.3118280327919,390.787062237146,687.7173210152163,386.4684976608081,660.9422206419217,381.8620287793811,638.4856848449649,381.8620287793811,728.3118280327919,404.6064688814271,701.2488233544082,404.31856457633785,683.3987564388784,400.0,660.9422206419217,395.393531118573,1
770.8954737197116,341.1650436484492,736.7837171116316,321.7620261282569,717.0677476959523,311.7475654726738,726.7692564560484,351.1795043040323,687.650269520177,346.1722739762407,663.240021672193,346.1722739762407,638.8297738242093,346.1722739762407,722.0749780237438,370.5825218242246,673.2544823277761,360.8810130641284,644.1499560474878,365.575291496433,619.4267563040169,360.8810130641284,722.0749780237438,390.2984912399039,677.9487607600807,385.2912609121123,648.8442344797924,380.5969824798077,624.4339866318085,380.5969824798077,722.0749780237438,409.70150876009615,692.9704517434554,404.6942784323046,673.2544823277761,404.6942784323046,648.8442344797924,395.3057215676954,1
770.6092331202846,336.5284502491251,736.5284502491252,317.14305081782345,716.8303830850606,307.1376833694097,726.8357505334743,346.5338176975389,687.7522839381081,341.2184662405691,663.3642007825995,341.53113397333203,638.976117627091,341.53113397333203,721.8330668092674,366.2318848616035,677.7469164896943,360.9165334046337,648.6688173427418,360.9165334046337,619.2780504630264,356.2265174131897,721.8330668092674,385.6172842929052,678.0595842224573,385.3046165601422,648.6688173427418,385.3046165601422,624.2807341872332,385.3046165601422,721.8330668092674,405.0026837242068,692.4422999295521,400.31266773276286,673.0569004982503,405.0026837242068,648.3561496099788,400.31266773276286,1
772.9220349935804,341.235054666919,741.5231181244342,327.6960721637091,719.054168438256,318.7661049807409,736.9141028041925,354.77403717012885,696.297155294563,345.84406998716065,673.8282056083849,345.84406998716065,651.647319379722,345.84406998716065,732.3050874839508,372.9220349935803,687.3671881115948,363.70400435309705,660.2892231051751,363.70400435309705,633.4993215562705,363.70400435309705,727.9841356212244,386.4610174967902,687.6552515691099,381.8520021765485,664.8982384254167,381.8520021765485,638.1083368765121,381.8520021765485,727.9841356212244,404.3209518627265,701.1942340723197,400.0,683.0462362488682,400.0,660.5772865626902,395.39098467975833,1
772.9220349935804,341.5231181244341,741.5231181244342,327.98413562122425,719.054168438256,319.05416843825606,736.9141028041925,355.062100627644,696.297155294563,346.1321334446758,673.8282056083849,346.1321334446758,651.647319379722,350.4530853074023,732.3050874839508,373.21009845109546,687.3671881115948,363.9920678106122,660.2892231051751,364.28013126812726,633.4993215562705,363.9920678106122,727.9841356212244,386.7490809543053,687.3671881115948,386.4610174967902,664.8982384254167,382.14006563406366,638.1083368765121,382.14006563406366,727.9841356212244,404.60901532024167,701.1942340723197,404.60901532024167,683.0462362488682,404.60901532024167,660.5772865626902,395.6790481372735,1
772.9220349935804,341.5231181244341,741.5231181244342,327.98413562122425,719.054168438256,319.05416843825606,736.9141028041925,355.062100627644,696.297155294563,346.1321334446758,673.8282056083849,350.4530853074023,651.647319379722,350.4530853074023,732.3050874839508,373.21009845109546,687.3671881115948,364.28013126812726,655.9682712424485,364.28013126812726,633.4993215562705,363.9920678106122,727.9841356212244,386.7490809543053,687.6552515691099,386.4610174967902,660.5772865626902,386.4610174967902,638.1083368765121,386.4610174967902,727.9841356212244,404.60901532024167,701.1942340723197,404.60901532024167,683.0462362488682,404.60901532024167,660.5772865626902,400.0,1
770.2774801053328,335.81200490832504,735.812004908325,320.9507449609914,711.1486373361544,311.1486373361544,730.7528525858285,350.67326485565866,686.1690727438277,340.87115723082155,661.5057051716569,345.6141125331621,637.1585346196423,345.6141125331621,725.693700263332,370.5936771254888,676.3669651189905,360.79156950065175,646.6444452243234,360.79156950065175,617.2381223498121,360.79156950065175,720.9507449609914,390.19789237516295,676.6831621391466,385.4549370728224,646.9606422444793,385.4549370728224,622.2972746723087,385.1387400526664,720.9507449609914,409.80210762483705,696.2873773888207,405.0591523224965,671.6240098166501,405.0591523224965,646.9606422444793,400.316197020156,1
765.355447437985,335.1606539206324,730.71089487597,320.22217712783697,705.9193801985648,310.3691392432272,720.8578569913602,350.0991307134279,680.8100255893979,340.2460928288181,656.0185109119926,345.0136918052422,631.544836166349,345.0136918052422,720.5400170595985,370.1230464144091,670.9569877047882,360.27000852979927,641.0800341191972,360.27000852979927,611.5209204653678,359.9521685980377,715.7724180831746,389.8291221836287,676.0424266129738,385.0615232072046,646.1654730273829,389.8291221836287,616.6063593735535,385.0615232072046,720.5400170595985,409.85303788460976,690.9809034057693,405.08543890818567,670.9569877047882,409.85303788460976,641.3978740509588,409.85303788460976,1
767.9292197718164,330.74076184764635,730.7407618476462,314.70537173355456,704.1288378285153,304.1288378285154,720.164227942607,346.77615196173804,677.1757352963185,336.19961805669885,650.9049897902534,336.19961805669885,623.9518872580566,336.19961805669885,719.8230494295412,368.2703982848823,666.940379904345,357.6938643798431,634.5284211630958,357.6938643798431,602.7988194479781,357.3526858667773,719.8230494295412,394.8823223040133,672.0580576003318,384.3057883989741,634.8695996761616,389.4234660949608,608.2576756570306,389.4234660949608,720.164227942607,416.3765686271576,682.9757700184368,416.0353901140917,661.4815236952926,421.4942463231442,634.8695996761616,421.4942463231442,1
767.9292197718164,330.74076184764635,730.7407618476462,314.70537173355456,704.1288378285153,304.1288378285154,720.164227942607,346.77615196173804,677.1757352963185,336.19961805669885,650.9049897902534,336.19961805669885,623.9518872580566,336.19961805669885,719.8230494295412,368.2703982848823,666.940379904345,357.6938643798431,634.8695996761616,357.6938643798431,602.7988194479781,357.3526858667773,714.7053717335546,389.7646446080265,672.0580576003318,384.3057883989741,634.8695996761616,389.4234660949608,608.2576756570306,389.4234660949608,720.164227942607,416.3765686271576,682.9757700184368,416.0353901140917,661.4815236952926,421.4942463231442,634.8695996761616,421.4942463231442,1
767.6730946252025,330.1876405203841,730.1876405203841,314.0241878329854,703.3631871242756,303.3631871242756,719.5266398116743,346.35109320778287,676.538733728167,335.69009249907305,649.7142803320584,335.346189250405,622.5459236872817,335.346189250405,719.1827365630062,368.01699787387054,665.8777330194571,357.3559971651607,633.5508276446596,357.3559971651607,601.2239222698621,357.0120939164927,719.1827365630062,394.84145126997913,671.036281749478,389.3389992912902,633.5508276446596,389.3389992912902,606.7263742485511,389.3389992912902,719.5266398116743,416.5073559360668,687.1997344368767,416.1634526873987,665.5338297707891,421.6659046660877,633.5508276446596,422.00980791475575,1
762.6662844885633,330.1277250978616,725.3325689771266,314.0297009782513,698.616699161603,303.4118552823381,714.7147232812134,346.2257492174719,671.5583181945985,335.2653923700777,645.1849595305561,330.1277250978616,618.1265785635514,330.47023624934263,714.3722121297324,367.80395176077934,661.2829836501664,357.1861060648662,629.0869354109458,357.1861060648662,596.8908871717251,356.8435949133851,714.3722121297324,394.5198215763029,666.4206509223825,389.0396431526058,634.2246026831618,389.0396431526058,602.3710655954222,389.0396431526058,719.8523905534295,415.7555129681292,682.5186750419928,415.7555129681292,660.9404724986853,421.5782025433074,629.0869354109458,426.7158698155235,1
759.79252470691,324.7493122955012,725.1181882156213,307.4121440498569,690.8127276444528,295.97699052613405,708.1498958900971,336.5533417393442,661.6715299549655,330.2824510973026,633.2680841057185,324.7493122955012,604.1268864162312,325.11818821562133,707.781019969977,365.3256635087114,650.2363764312427,353.8905099849885,615.9309158600742,353.8905099849885,581.2565793687854,353.5216340648684,707.781019969977,394.09798527807857,656.1383911531641,388.1959705561571,621.4640546618755,388.5648464762771,587.158594090707,388.5648464762771,713.6830346918985,417.3371682456443,673.4755593988084,417.3371682456443,650.2363764312427,428.7723217693672,615.9309158600742,434.30546057116857,1
759.79252470691,324.7493122955012,725.1181882156213,307.4121440498569,690.8127276444528,295.97699052613405,707.781019969977,336.5533417393442,661.6715299549655,330.6513270174227,633.2680841057185,330.2824510973026,604.1268864162312,330.2824510973026,707.781019969977,365.3256635087114,650.2363764312427,353.8905099849885,615.562039939954,353.8905099849885,581.2565793687854,353.5216340648684,707.781019969977,394.09798527807857,656.1383911531641,388.1959705561571,621.4640546618755,394.09798527807857,587.158594090707,394.09798527807857,713.6830346918985,417.3371682456443,673.4755593988084,422.87030704744575,650.6052523513628,434.30546057116857,621.4640546618755,440.20747529309006,1
759.972273914753,325.0857236569691,719.9445478295062,307.82606195048646,691.3008539336414,296.4420297611043,708.1932887953053,336.83698269117,662.289933192958,330.9613531740696,634.013466141912,330.59412632925074,605.0025454012284,330.9613531740696,708.1932887953053,365.48067658703474,650.9059010035758,354.0966443976526,616.3865775906105,359.6050470699343,582.234481022464,354.0966443976526,708.1932887953053,393.7571436380807,651.2731278483946,388.6159678106178,622.262207107711,394.1243704828995,588.1101105395645,399.6327731551812,714.0689183124057,416.8924348616638,674.0411922271588,422.7680643787643,651.2731278483946,434.1520965681465,622.262207107711,440.0277260852469,1
759.79252470691,324.7493122955012,719.5850494138199,307.4121440498569,690.8127276444528,295.97699052613405,707.781019969977,336.5533417393442,661.6715299549655,330.6513270174227,633.2680841057185,330.2824510973026,604.1268864162312,330.6513270174227,707.781019969977,365.3256635087114,650.2363764312427,353.8905099849885,615.562039939954,359.4236487867899,575.7234405669841,359.4236487867899,707.781019969977,394.09798527807857,656.1383911531641,388.1959705561571,621.4640546618755,394.09798527807857,587.158594090707,399.6311240798799,713.6830346918985,417.3371682456443,673.4755593988084,422.87030704744575,650.2363764312427,434.30546057116857,621.4640546618755,440.20747529309006,1
759.79252470691,324.7493122955012,719.5850494138199,307.4121440498569,690.8127276444528,295.97699052613405,707.781019969977,336.5533417393442,661.6715299549655,330.6513270174227,633.2680841057185,330.2824510973026,604.1268864162312,330.6513270174227,707.781019969977,365.3256635087114,650.2363764312427,353.8905099849885,615.562039939954,359.4236487867899,581.2565793687854,353.8905099849885,707.781019969977,394.09798527807857,656.1383911531641,388.1959705561571,621.4640546618755,394.09798527807857,587.158594090707,394.09798527807857,713.6830346918985,417.3371682456443,673.4755593988084,422.87030704744575,650.2363764312427,434.30546057116857,621.4640546618755,440.20747529309006,1
759.79252470691,324.7493122955012,725.1181882156213,307.4121440498569,690.8127276444528,295.97699052613405,707.781019969977,336.5533417393442,661.6715299549655,330.2824510973026,633.2680841057185,330.2824510973026,604.1268864162312,330.2824510973026,707.781019969977,365.3256635087114,650.2363764312427,353.8905099849885,615.9309158600742,353.8905099849885,581.2565793687854,353.5216340648684,707.781019969977,394.09798527807857,656.1383911531641,388.1959705561571,621.4640546618755,388.5648464762771,587.158594090707,388.5648464762771,713.6830346918985,417.3371682456443,673.4755593988084,422.87030704744575,650.2363764312427,428.7723217693672,621.4640546618755,434.6743364912886,1
762.6941406895795,330.52211522921687,730.5221152292169,314.43610249903554,703.826179208916,303.8261792089159,714.7783580890394,341.4742941093403,671.9964093385572,335.6559490792747,645.3004733182563,330.52211522921687,618.6045372979553,330.52211522921687,714.4361024990355,368.1702301296412,661.3864860484375,357.21805124951777,629.2144605880749,357.21805124951777,597.0424351277122,357.21805124951777,709.3022686489777,389.3900767098804,666.5203198984955,389.3900767098804,634.3482944381328,389.73233229988426,602.518524567774,389.73233229988426,714.7783580890394,410.9521788801235,682.6063326286768,416.4282683201852,661.0442304584337,427.0381916103048,634.3482944381328,432.5142810503665,1
759.8183886031876,325.16635675639526,725.1663567563953,307.84034083299906,696.412543096291,296.0439044596229,707.8403408329991,336.59415449310336,662.1291498861666,325.16635675639526,638.9049157760824,325.16635675639526,604.621522565958,325.16635675639526,707.8403408329991,365.7166067898757,650.7013521494584,353.9201704164996,616.0493203026662,353.9201704164996,581.3972884558738,348.3905908664795,707.8403408329991,388.9408408999599,656.2309316994786,388.57220226329184,621.5788998526862,388.57220226329184,587.2955066425618,388.9408408999599,713.7385590196872,417.3260159233962,673.5569476228748,417.6946545600642,650.7013521494584,429.1224522967723,621.5788998526862,434.65203184679234,1
762.5145458951816,335.346189250405,730.1876405203841,319.18273656300624,703.3631871242756,303.3631871242756,714.3680910816535,346.00718995911484,671.3801849981462,335.346189250405,649.7142803320585,335.346189250405,617.731278205929,335.346189250405,714.0241878329854,373.17554660389146,660.7191842894363,362.1706426465136,628.3922789146388,362.1706426465136,596.0653735398413,357.0120939164927,714.0241878329854,394.8414512699791,665.8777330194572,389.3389992912902,633.5508276446596,394.4975480213111,601.5678255185303,394.4975480213111,719.5266398116744,416.1634526873987,682.0411857068559,421.66590466608767,660.7191842894363,432.3269053747975,633.5508276446596,437.4854541048184,1
762.5145458951816,335.346189250405,730.1876405203841,319.18273656300624,703.3631871242756,303.3631871242756,714.3680910816535,346.00718995911484,671.3801849981462,335.346189250405,649.7142803320585,335.346189250405,617.731278205929,335.346189250405,719.5266398116744,373.17554660389146,660.7191842894363,362.1706426465136,628.3922789146388,362.1706426465136,596.0653735398413,357.0120939164927,714.0241878329854,394.4975480213111,665.8777330194572,389.3389992912902,633.5508276446596,394.4975480213111,601.5678255185303,394.4975480213111,719.5266398116744,416.1634526873987,682.0411857068559,421.66590466608767,660.7191842894363,432.3269053747975,633.5508276446596,437.4854541048184,1
767.2375574102839,334.4751148205678,729.247065471145,318.09389352570975,702.0612088541465,301.71267223085164,713.2143807995817,345.27975014270817,669.6473028877252,334.4751148205678,647.6894956201495,334.4751148205678,615.2755896537283,334.4751148205678,713.2143807995817,372.4656067597067,658.8426675655849,356.43292208814347,626.0802249758686,356.43292208814347,593.3177823861525,356.43292208814347,713.2143807995817,394.4234140272824,664.0707169150076,389.1953646778596,631.3082743252914,394.4234140272824,598.8943683588702,389.1953646778596,718.4424301490045,416.3812212948581,685.6799875592884,421.60927064428085,658.8426675655849,432.7624425897161,631.3082743252914,437.9904919391389,1
762.0095080608611,329.247065471145,729.247065471145,318.09389352570975,702.0612088541465,301.71267223085164,718.4424301490045,345.27975014270817,669.6473028877252,334.4751148205678,647.6894956201495,334.4751148205678,615.2755896537283,334.4751148205678,713.2143807995817,372.4656067597067,658.8426675655849,356.43292208814347,626.0802249758686,356.43292208814347,593.3177823861525,356.08438546484865,713.2143807995817,394.4234140272824,664.0707169150076,388.8468280545648,631.3082743252914,389.1953646778596,598.8943683588702,388.8468280545648,718.4424301490045,416.3812212948581,685.6799875592884,416.3812212948581,658.8426675655849,427.1858566169985,626.0802249758686,432.7624425897161,1
762.5145458951816,330.1876405203841,730.1876405203841,319.18273656300624,703.3631871242756,303.01928387560747,719.5266398116744,346.00718995911484,671.3801849981462,335.346189250405,649.7142803320585,335.346189250405,617.731278205929,335.346189250405,714.3680910816535,372.8316433552234,660.7191842894363,357.0120939164927,628.3922789146388,357.0120939164927,596.0653735398413,356.6681906678246,714.0241878329854,394.4975480213111,665.8777330194572,388.9950960426221,633.5508276446596,389.3389992912902,601.5678255185303,388.9950960426221,719.5266398116744,416.1634526873987,682.0411857068559,421.3220014174197,660.3752810407683,426.8244533961085,628.3922789146388,431.9830021261295,1
762.5145458951816,330.1876405203841,730.1876405203841,314.0241878329854,703.3631871242756,303.01928387560747,719.5266398116744,346.00718995911484,671.3801849981462,335.346189250405,644.5557316020376,335.346189250405,617.731278205929,335.346189250405,714.3680910816535,372.8316433552234,660.7191842894363,357.0120939164927,628.3922789146388,357.0120939164927,596.0653735398413,351.50964193780374,714.0241878329854,394.4975480213111,665.8777330194572,388.9950960426221,633.5508276446596,389.3389992912902,601.5678255185303,388.9950960426221,719.5266398116744,416.1634526873987,682.0411857068559,421.3220014174197,660.3752810407683,426.8244533961085,628.3922789146388,432.3269053747975,1
